amoblado,bathroom,baulera,bedroom,dimension_built,dimension_ground,elevator,garage,id_neighborhood,latitud,longitud,neighborhood,price,status,type_offer,year_built,riesgo
0,4.0,0,3.0,140,0,0,0,42,-16.528595000000003,-68.102463,Obrajes,100000.0,2,Venta,2008.0,bajo
0,4.0,0,3.0,190,0,0,2,29,-16.519092999999998,-68.06360600000001,Achumani,178000.0,2,Venta,2007.0,alto
0,4.0,0,4.0,168,0,0,1,47,-16.508221,-68.128731,Sopocachi,168000.0,2,Venta,,moderado
0,2.0,0,3.0,100,0,0,0,44,-16.498466,-68.134979,Centro,125000.0,2,Venta,1993.0,bajo
0,2.0,0,1.0,59,0,0,1,37,-16.512463,-68.08551,Irpavi,70000.0,2,Venta,2013.0,moderado
0,2.0,0,3.0,156,0,0,0,47,-16.518055,-68.132912,Sopocachi,130000.0,2,Venta,2015.0,moderado
0,4.0,0,3.0,165,0,0,1,32,-16.541616,-68.09034,Calacoto,200000.0,2,Venta,,bajo
0,1.0,0,1.0,62,0,0,1,46,-16.536427,-68.099419,Seguencoma,65000.0,2,Venta,,bajo
0,4.0,0,3.0,165,0,0,1,32,-16.541348,-68.08980600000001,Calacoto,200000.0,2,Venta,,bajo
0,2.0,0,4.0,140,0,0,0,44,-16.487202,-68.132141,Centro,50000.0,2,Venta,2010.0,bajo
0,2.0,0,3.0,105,0,0,0,44,-16.493622,-68.13185899999999,Centro,110000.0,2,Venta,,bajo
0,4.0,0,3.0,185,0,0,2,242,-16.545052,-68.055862,El Pedregal,195000.0,1,Venta,2019.0,alto
0,2.0,0,3.0,90,0,0,1,37,-16.528387,-68.085899,Irpavi,99500.0,1,Venta,2019.0,moderado
0,2.0,0,2.0,91,0,0,1,29,-16.515348,-68.06064599999999,Achumani,101000.0,1,Venta,2019.0,alto
0,1.0,0,1.0,62,0,0,0,46,-16.541923999999998,-68.09549,Seguencoma,65000.0,1,Venta,2018.0,bajo
0,2.0,0,2.0,82,0,0,1,29,-16.514854,-68.061417,Achumani,126000.0,1,Venta,2019.0,alto
0,5.0,0,3.0,195,340,0,1,39,-16.545755,-68.089653,La Florida,280000.0,2,Venta,,moderado
0,2.0,0,2.0,86,0,0,1,29,-16.514196,-68.06133299999999,Achumani,125500.0,1,Venta,2019.0,alto
0,2.0,0,2.0,86,0,0,1,29,-16.514772,-68.06133299999999,Achumani,112000.0,1,Venta,2019.0,alto
0,3.0,0,2.0,138,0,0,1,29,-16.502679999999998,-68.070419,Achumani,112000.0,1,Venta,2019.0,alto
0,3.0,0,3.0,118,0,0,0,37,-16.522629000000002,-68.087212,Irpavi,122000.0,1,Venta,2019.0,moderado
0,2.0,0,3.0,163,0,0,1,47,-16.510579999999997,-68.127258,Sopocachi,170000.0,2,Venta,,moderado
0,5.0,0,4.0,161,0,0,1,29,-16.521355,-68.063538,Achumani,138000.0,2,Venta,,alto
0,3.0,0,3.0,170,0,0,2,37,-16.529684,-68.088272,Irpavi,165000.0,2,Venta,,moderado
0,2.0,0,3.0,90,0,0,1,52,-16.545873999999998,-68.07384499999999,Los Pinos,158000.0,2,Venta,,moderado
0,3.0,0,3.0,164,0,0,1,29,-16.525783999999998,-68.068466,Achumani,165000.0,2,Venta,,alto
0,2.0,0,2.0,92,0,0,0,29,-16.519588,-68.064087,Achumani,89000.0,1,Venta,,alto
0,3.0,0,3.0,180,0,0,1,242,-16.545622,-68.05579399999999,El Pedregal,175000.0,2,Venta,2017.0,alto
0,3.0,0,3.0,118,0,0,0,37,-16.522591000000002,-68.087112,Irpavi,122000.0,2,Venta,,moderado
0,4.0,0,3.0,148,0,0,0,32,-16.541829999999997,-68.077354,Calacoto,220000.0,2,Venta,2013.0,bajo
0,1.0,0,1.0,45,0,0,0,32,-16.54213,-68.087448,Calacoto,75000.0,1,Venta,2014.0,bajo
0,3.0,0,3.0,145,0,0,1,29,-16.515581,-68.061447,Achumani,148000.0,2,Venta,2011.0,alto
0,2.0,0,2.0,98,0,0,1,52,-16.545422,-68.069199,Los Pinos,110000.0,2,Venta,,moderado
0,2.0,0,2.0,100,0,0,1,29,-16.522322,-68.062874,Achumani,128000.0,2,Venta,2018.0,alto
0,3.0,0,4.0,155,0,0,1,37,-16.521723,-68.08635699999999,Irpavi,155000.0,2,Venta,1994.0,moderado
0,3.0,0,3.0,118,0,0,0,41,-16.485429999999997,-68.122574,Miraflores,120000.0,2,Venta,2013.0,muy bajo
0,2.0,0,2.0,77,0,0,1,180,-16.518581,-68.08228299999999,Alto Irpavi,98000.0,2,Venta,,bajo
0,3.0,0,2.0,109,0,0,1,32,-16.538612,-68.076706,Calacoto,160500.0,2,Venta,,bajo
0,3.0,0,2.0,87,0,0,1,37,-16.522236,-68.085899,Irpavi,106000.0,2,Venta,,moderado
0,3.0,0,2.0,160,88,0,1,37,-16.523703,-68.085976,Irpavi,111000.0,2,Venta,,moderado
0,3.0,0,2.0,160,88,0,1,37,-16.523703,-68.085976,Irpavi,111000.0,2,Venta,,moderado
0,3.0,0,2.0,109,0,0,1,32,-16.538612,-68.076706,Calacoto,160500.0,2,Venta,,bajo
0,2.0,0,4.0,137,0,0,1,47,-16.50757,-68.129143,Sopocachi,155000.0,2,Venta,,moderado
0,5.0,0,3.0,280,0,0,2,32,-16.541470999999998,-68.08335100000001,Calacoto,325000.0,2,Venta,,bajo
0,2.0,0,2.0,103,0,0,0,41,-16.502645,-68.12178,Miraflores,110000.0,2,Venta,2007.0,muy bajo
0,2.0,0,1.0,66,0,0,1,33,-16.537373000000002,-68.049988,Chasquipampa,57000.0,2,Venta,2014.0,bajo
0,2.0,0,2.0,0,93,0,1,29,-16.514167999999998,-68.061363,Achumani,102000.0,2,Venta,,alto
0,2.0,0,2.0,69,0,0,0,37,-16.522591000000002,-68.087112,Irpavi,74500.0,2,Venta,,moderado
0,2.0,0,2.0,69,0,0,0,37,-16.522591000000002,-68.087112,Irpavi,74500.0,2,Venta,,moderado
0,2.0,0,2.0,86,146,0,1,29,-16.514122,-68.063774,Achumani,125000.0,2,Venta,,alto
0,2.0,0,2.0,0,93,0,1,29,-16.514167999999998,-68.061363,Achumani,102000.0,2,Venta,,alto
0,2.0,0,2.0,82,163,0,1,29,-16.514122,-68.063774,Achumani,126000.0,2,Venta,,alto
0,2.0,0,2.0,82,163,0,1,29,-16.514122,-68.063774,Achumani,126000.0,2,Venta,,alto
0,2.0,0,2.0,86,146,0,1,29,-16.514122,-68.063774,Achumani,125000.0,2,Venta,,alto
0,2.0,0,2.0,86,138,0,1,29,-16.515154000000003,-68.06085999999999,Achumani,112000.0,2,Venta,,alto
0,4.0,0,4.0,240,0,0,1,32,-16.542680999999998,-68.065483,Calacoto,220000.0,2,Venta,2008.0,bajo
0,4.0,0,3.0,260,0,0,3,32,-16.538960999999997,-68.082672,Calacoto,360000.0,2,Venta,,bajo
0,4.0,0,3.0,140,0,0,1,29,-16.529123000000002,-68.068497,Achumani,135000.0,2,Venta,2010.0,alto
0,3.0,0,3.0,180,0,0,2,32,-16.540228,-68.08622,Calacoto,260000.0,2,Venta,,bajo
0,4.0,0,4.0,281,0,0,2,35,-16.539558,-68.07045,Cota Cota,285000.0,2,Venta,2015.0,moderado
0,1.0,0,1.0,52,0,0,1,55,-16.545832,-68.06809200000001,Auquisamaña,52100.0,1,Venta,2019.0,bajo
0,4.0,0,3.0,123,0,0,1,55,-16.54645,-68.06815300000001,Auquisamaña,143500.0,1,Venta,2019.0,bajo
0,3.0,0,3.0,160,0,0,1,35,-16.542126,-68.056885,Cota Cota,109000.0,2,Venta,2004.0,moderado
0,4.0,0,3.0,156,0,0,1,29,-16.517692999999998,-68.06189,Achumani,145000.0,2,Venta,2015.0,alto
0,3.0,0,3.0,180,0,0,0,178,-16.503511,-68.130486,San Jorge,260000.0,2,Venta,,muy bajo
0,4.0,0,3.0,0,132,0,1,37,-16.528093,-68.086708,Irpavi,129000.0,2,Venta,,moderado
0,4.0,0,4.0,179,0,0,1,178,-16.513947,-68.119972,San Jorge,189000.0,2,Venta,2013.0,muy bajo
0,4.0,0,3.0,127,0,0,1,29,-16.526312,-68.064575,Achumani,130000.0,1,Venta,2018.0,alto
0,3.0,0,5.0,172,0,0,1,52,-16.540846,-68.073669,Los Pinos,140000.0,2,Venta,,moderado
0,4.0,0,3.0,182,0,0,1,29,-16.528,-68.070312,Achumani,220000.0,1,Venta,2016.0,alto
0,3.0,0,2.0,125,0,0,1,29,-16.525141,-68.069229,Achumani,122000.0,2,Venta,2012.0,alto
0,3.0,0,3.0,101,0,0,0,47,-16.513248,-68.12236,Sopocachi,110000.0,2,Venta,1988.0,moderado
0,3.0,0,3.0,150,0,0,1,52,-16.544538,-68.07324200000001,Los Pinos,143000.0,2,Venta,,moderado
0,4.0,0,3.0,120,0,0,1,52,-16.545586,-68.077751,Los Pinos,129000.0,2,Venta,2016.0,moderado
0,4.0,0,3.0,154,0,0,1,42,-16.524199,-68.111603,Obrajes,210000.0,2,Venta,,bajo
0,1.0,0,2.0,113,0,0,1,237,-16.541431,-68.079124,San Miguel,153000.0,1,Venta,2018.0,bajo
0,2.0,0,1.0,53,0,0,0,237,-16.543806,-68.078453,San Miguel,83500.0,1,Venta,2019.0,bajo
0,,0,,45,0,0,1,29,-16.517895000000003,-68.057114,Achumani,72000.0,2,Venta,,alto
0,2.0,0,3.0,100,0,0,0,44,-16.500938,-68.13203399999999,Centro,125000.0,2,Venta,,bajo
